548526 13474
62953 413664 0.3333333333333333
62953 419797 0.16666666666666666
62953 436427 0.5
62953 457678 0.125
62953 476839 0.3333333333333333
62953 505305 0.047619047619047616
63076 67221 1.0
63076 182616 0.5
63076 254448 0.25
63076 354326 0.2
63076 400510 0.25
63076 438866 0.16666666666666666
63076 484041 0.1
63647 162112 0.5
63647 173427 1.0
63647 186915 0.06666666666666667
63647 336128 0.2
63647 440144 0.037037037037037035
63647 490890 0.07142857142857142
63647 498778 0.2
63725 79671 0.5
63725 331860 0.2
63725 410870 0.125
63725 470571 0.16666666666666666
63725 491828 0.08333333333333333
63848 140014 0.25
63848 375548 0.2
63848 478547 0.1
63867 76246 0.25
63867 361150 0.16666666666666666
64131 171629 0.5
64131 187354 1.0
64131 196726 0.5
64131 241848 0.3333333333333333
64131 272582 0.3333333333333333
64131 358285 0.14285714285714285
64131 368269 0.3333333333333333
64131 391238 0.3333333333333333
64131 457335 0.1111111111111111
64259 107976 0.25
64259 108073 0.25
64259 182478 0.5
64259 232830 0.5
64259 327059 0.5
64259 360260 0.125
64259 382607 0.07142857142857142
64259 435207 0.25
64259 459849 0.25
64259 484008 0.25
64259 528398 0.08333333333333333
64287 203633 0.14285714285714285
64287 277405 0.16666666666666666
64287 389962 0.5
64287 437660 0.25
64287 485105 0.07142857142857142
64287 491554 0.125
64287 512147 0.08333333333333333
64291 263035 0.16666666666666666
64291 469797 0.125
64291 518739 0.041666666666666664
64313 320460 0.5
64313 321929 0.3333333333333333
64313 326935 0.09090909090909091
64313 512927 0.08333333333333333
64751 153838 1.0
64751 250005 0.2
64751 253000 0.3333333333333333
64751 266209 0.3333333333333333
64751 308617 0.3333333333333333
64751 331600 0.5
64751 392902 0.125
64751 473769 0.2
64777 73725 0.25
64777 217657 0.16666666666666666
64777 233388 0.16666666666666666
64777 487180 0.2
64808 285880 0.16666666666666666
64808 325491 0.125
64808 513774 0.2
64999 92800 0.14285714285714285
64999 386343 0.09090909090909091
65004 163914 1.0
65004 189007 0.3333333333333333
65004 269696 0.25
65004 345010 0.2
65004 436194 0.16666666666666666
65021 160253 0.3333333333333333
65021 258812 0.125
65021 335413 0.07142857142857142
65021 359616 0.1111111111111111
65021 429766 0.09090909090909091
65060 159868 0.25
65060 219229 0.25
65060 343646 0.07142857142857142
65060 375097 0.07142857142857142
65060 475084 0.07142857142857142
65060 484303 0.16666666666666666
65060 532383 0.05
65243 258162 1.0
65243 292574 0.2
65243 495620 0.14285714285714285
65360 115070 1.0
65360 328525 0.3333333333333333
65360 451489 0.25
65360 455457 0.25
65390 180936 1.0
65390 182210 1.0
65390 214026 1.0
65390 295115 0.25
65390 319423 0.2
65390 367843 0.16666666666666666
65503 139490 0.5
65503 229173 0.3333333333333333
65503 418046 0.3333333333333333
65503 455035 0.3333333333333333
65503 533547 0.3333333333333333
65513 124351 0.3333333333333333
65513 141157 0.25
65513 292574 0.2
65513 346811 0.3333333333333333
65513 406477 0.25
65513 430451 0.2
65513 521772 0.14285714285714285
65611 121302 0.5
65611 129804 0.5
65611 164015 0.14285714285714285
65611 190820 0.5
65611 245977 0.1111111111111111
65611 335799 0.1
65611 418406 0.08333333333333333
65985 101939 0.3333333333333333
65985 246768 0.14285714285714285
65985 276847 0.14285714285714285
65985 300171 0.5
65985 362551 0.1111111111111111
65985 377304 0.2
65985 504831 0.14285714285714285
65985 528926 0.25
65985 541722 0.2
66432 97383 1.0
66432 115952 0.5
66432 354293 0.25
66432 503711 0.25
66432 541044 0.1
66520 207524 0.3333333333333333
66520 215778 0.25
66520 248812 0.16666666666666666
66520 273314 0.125
66520 463360 0.1
66574 152778 1.0
66574 462944 0.3333333333333333
66574 477570 0.3333333333333333
66574 533323 0.2
66620 121794 0.5
66620 295435 0.3333333333333333
66620 506788 0.25
66620 509734 0.16666666666666666
66647 205662 0.16666666666666666
66647 225318 0.25
66647 328494 0.16666666666666666
66647 359726 0.16666666666666666
66647 428164 0.25
66647 428900 0.25
66647 442766 0.25
66647 473812 0.25
66647 536067 0.2
66791 70924 1.0
66791 109368 1.0
66791 139914 0.16666666666666666
66791 144982 0.1
66791 182215 0.16666666666666666
66791 213711 0.25
66791 258968 0.5
66791 293032 0.2
66791 328351 0.3333333333333333
66791 435044 0.25
66791 435438 0.25
66791 470842 0.2
66791 483624 0.047619047619047616
66791 489117 0.045454545454545456
66791 530243 0.14285714285714285
66802 84512 0.25
66802 91726 0.2
66802 123900 0.2
66802 354669 0.2
66802 424287 0.25
66802 518091 0.2
67111 248191 0.5
67111 501909 0.5
67111 520004 1.0
67221 182616 0.5
67221 254448 0.25
67221 274294 0.5
67221 484041 0.1
67407 67802 0.5
67407 88071 0.5
67407 88664 0.5
67407 92707 0.5
67407 109100 0.5
67407 277636 0.2
67407 522219 0.2
67412 116840 0.5
67412 199841 0.3333333333333333
67412 206773 0.3333333333333333
67412 338053 0.125
67416 161796 0.2
67416 401575 0.07142857142857142
67416 422194 0.2
67416 540769 0.1
67454 271928 0.25
67454 277405 0.16666666666666666
67454 419009 0.125
67454 491554 0.125
67454 528715 0.06666666666666667
67554 67555 1.0
67554 199941 0.5
67554 540481 0.5
67554 542439 0.2
67554 543634 0.16666666666666666
67555 540481 0.5
67555 542439 0.2
67555 542860 0.3333333333333333
67555 543633 0.14285714285714285
67555 543634 0.16666666666666666
67802 88071 0.5
67802 88664 0.5
67802 109100 0.5
67802 158577 0.16666666666666666
67802 380684 0.16666666666666666
67802 399006 0.16666666666666666
67802 522219 0.2
67883 205875 0.2
67883 227789 0.14285714285714285
67883 317160 0.1111111111111111
67990 95461 0.3333333333333333
67990 162679 0.25
67990 213301 0.14285714285714285
67990 227311 0.16666666666666666
67990 329351 0.16666666666666666
67990 398742 0.16666666666666666
68149 74213 1.0
68149 99188 1.0
68149 118620 0.5
68149 167797 0.5
68149 215664 0.14285714285714285
68149 234546 0.25
68149 267735 0.25
68149 281259 0.3333333333333333
68149 287319 0.3333333333333333
68149 337561 0.3333333333333333
68149 499727 0.25
68149 530207 0.0625
68152 161796 0.2
68152 326441 0.09090909090909091
68152 401575 0.07142857142857142
68152 457079 0.16666666666666666
68164 90017 1.0
68164 164035 0.5
68164 221076 0.5
68164 344437 0.16666666666666666
68164 395500 0.14285714285714285
68284 114393 0.5
68284 261397 0.3333333333333333
68284 264686 0.5
68284 328671 0.16666666666666666
68284 479184 0.25
68284 497568 0.25
68284 527734 0.09090909090909091
68430 93341 1.0
68430 172036 0.25
68430 294094 0.25
68430 310314 0.2
68430 311354 0.14285714285714285
68430 537726 0.1
68431 197797 0.3333333333333333
68431 324084 0.2
68431 452766 0.14285714285714285
68431 535668 0.25
68431 535920 0.2
68489 82549 0.3333333333333333
68489 114756 0.3333333333333333
68489 128060 1.0
68489 177851 0.3333333333333333
68489 206831 0.1111111111111111
68489 218419 0.1
68489 231528 0.1
68576 232962 0.125
68576 459666 0.07692307692307693
68576 512409 0.058823529411764705
68613 110252 0.5
68613 151094 0.3333333333333333
68613 172939 0.3333333333333333
68613 195563 0.3333333333333333
68613 201405 0.16666666666666666
68613 234598 0.3333333333333333
68613 291129 0.1111111111111111
68613 396655 0.25
68613 429260 0.08333333333333333
68613 429722 0.2
68613 434828 0.2
68613 435174 0.2
68659 170107 0.5
68659 266583 0.3333333333333333
68659 320914 0.3333333333333333
68659 416072 0.25
68659 417848 0.16666666666666666
68704 222688 0.16666666666666666
68704 260488 0.16666666666666666
68704 349653 0.125
68704 408445 0.14285714285714285
68704 464495 0.25
68704 488231 0.08333333333333333
68757 316504 0.2
68757 364773 0.16666666666666666
68757 388560 0.1111111111111111
68757 509547 0.1
68757 513310 0.09090909090909091
68871 391981 1.0
69404 75287 0.5
69404 149495 0.125
69474 378519 1.0
69474 422756 0.3333333333333333
69540 163205 0.2
69540 170199 0.25
69540 219315 0.2
69540 449317 0.125
69540 503578 0.2
69831 117923 0.5
69831 171689 0.5
69831 233859 0.2
69831 368169 0.16666666666666666
69831 504792 0.14285714285714285
69843 134358 0.25
69843 183837 0.25
69843 190224 0.3333333333333333
69843 259203 0.1111111111111111
69843 437448 0.2
69843 515064 0.2
69880 231953 1.0
69880 518997 0.5
69880 523128 0.5
70028 123304 0.2
70028 171678 0.25
70028 286245 0.14285714285714285
70028 313181 0.3333333333333333
70028 385197 0.1111111111111111
70028 483774 0.25
70028 535197 0.1111111111111111
70108 76728 0.5
70108 88501 0.3333333333333333
70108 185580 0.3333333333333333
70108 269124 0.5
70108 380326 0.06666666666666667
70108 433349 0.25
70108 544323 0.25
70500 149495 0.125
70500 217748 0.3333333333333333
70797 186483 0.2
70797 228567 0.3333333333333333
70797 350356 0.16666666666666666
70797 388751 0.1
70820 188145 0.2
70820 483799 0.09090909090909091
70820 508717 0.1111111111111111
70863 83615 1.0
70863 91645 0.5
70863 95788 0.5
70863 102898 1.0
70863 108191 0.5
70863 192759 0.5
70863 230977 0.5
70863 255781 0.3333333333333333
70863 259921 0.3333333333333333
70863 286322 0.3333333333333333
70863 292712 0.09090909090909091
70863 301086 0.1111111111111111
70863 341644 0.16666666666666666
70863 353273 0.2
70863 377255 0.14285714285714285
70863 386664 0.25
70863 442207 0.2
70924 144982 0.1
70924 222047 0.3333333333333333
70924 293032 0.2
70924 470842 0.2
70924 483624 0.047619047619047616
72095 84026 1.0
72095 135302 0.5
72095 143438 1.0
72095 151254 0.3333333333333333
72095 154047 0.3333333333333333
72095 166536 0.16666666666666666
72095 183883 0.5
72095 239656 0.16666666666666666
72095 384060 0.2
72095 395085 0.2
72095 418134 0.16666666666666666
72095 511373 0.14285714285714285
72560 188145 0.2
72560 232962 0.125
72560 459666 0.07692307692307693
72733 97674 0.3333333333333333
72733 282981 0.25
72733 319136 0.3333333333333333
72733 493578 0.14285714285714285
73054 126757 0.5
73054 138428 0.25
73054 243469 0.3333333333333333
73054 404752 0.1
73233 238783 0.3333333333333333
73233 253868 0.25
73233 368011 0.2
73233 501400 0.14285714285714285
73243 216431 0.2
73243 269236 0.14285714285714285
73243 398324 0.1
73243 454064 0.125
73388 178783 0.5
73388 269070 0.5
73615 118909 0.2
73615 193615 0.5
73615 211337 0.16666666666666666
73615 236357 0.14285714285714285
73615 255103 0.07142857142857142
73615 514553 0.1111111111111111
73719 90553 1.0
73719 138828 1.0
73719 160179 1.0
73719 170291 1.0
73719 210653 1.0
73719 299023 1.0
73719 355594 1.0
73719 355906 0.058823529411764705
73719 376623 0.5
73719 388080 0.5
73719 466444 0.3333333333333333
73719 488471 0.5
73719 507142 0.07692307692307693
73725 217657 0.16666666666666666
73725 233388 0.16666666666666666
73725 363008 0.5
73725 487180 0.2
73765 143573 1.0
73765 169293 0.3333333333333333
73765 280211 0.1111111111111111
73765 390104 0.2
73765 468033 0.16666666666666666
74012 162579 1.0
74012 163140 0.5
74012 329735 0.5
74012 359073 0.25
74012 395421 0.2
74023 140392 1.0
74023 144255 0.5
74023 255355 0.3333333333333333
74023 260920 0.3333333333333333
74023 364779 0.3333333333333333
74023 366253 0.125
74023 465991 0.125
74163 424802 0.3333333333333333
74163 450237 0.2
74163 535531 0.16666666666666666
74213 108584 0.3333333333333333
74213 215664 0.14285714285714285
74213 530207 0.0625
74320 316504 0.2
74320 331116 0.3333333333333333
74320 388560 0.1111111111111111
74320 509547 0.1
74320 513310 0.09090909090909091
74550 74552 1.0
74550 83155 0.5
74550 247058 0.3333333333333333
74550 247059 0.25
74550 542683 0.1111111111111111
74552 83155 0.5
74552 172367 0.5
74552 172369 0.3333333333333333
74552 247058 0.3333333333333333
74552 247059 0.25
74552 543899 0.16666666666666666
74639 345863 0.2
74639 410106 0.16666666666666666
74639 450706 0.07692307692307693
74639 451372 0.07692307692307693
74720 162314 0.5
74720 199476 1.0
74720 222688 0.16666666666666666
74720 243994 0.2
74720 260488 0.16666666666666666
74720 276364 0.14285714285714285
74720 349653 0.125
74720 488231 0.08333333333333333
74852 113192 0.5
74852 338338 0.5
74852 352692 0.3333333333333333
74852 362572 0.3333333333333333
74852 367645 0.2
74852 389494 0.2
74852 391528 0.2
74852 432983 0.14285714285714285
74914 161631 0.5
74914 384358 0.16666666666666666
74914 408215 0.2
74914 538270 0.1
75000 156489 1.0
75000 207684 0.5
75000 278335 0.3333333333333333
75000 321867 0.3333333333333333
75000 388736 0.2
75175 96760 1.0
75175 256722 0.2
75175 413751 0.5
75175 482085 1.0
75175 489224 0.2
75183 155666 1.0
75183 272830 0.5
75183 286311 0.3333333333333333
75183 335473 0.5
75183 530008 0.2
75287 95376 1.0
75287 120294 0.5
75287 149495 0.125
75287 151410 0.5
75287 167246 1.0
75287 187198 0.5
75287 189904 1.0
75287 192313 0.5
75287 209203 0.5
75287 254100 0.5
75287 283003 0.3333333333333333
75287 289126 1.0
75287 303345 0.3333333333333333
75287 339968 0.5
75287 383250 0.05263157894736842
75287 416793 0.3333333333333333
75287 453446 0.3333333333333333
75287 483048 0.25
75287 541961 0.2
75306 147833 0.5
75306 193216 0.5
75306 285022 0.25
75306 416667 0.2
75306 421706 0.16666666666666666
75306 533455 0.125
75600 399478 0.16666666666666666
75600 487512 0.09090909090909091
75600 535205 0.07142857142857142
75600 535798 0.08333333333333333
75858 103232 0.2
75858 469797 0.125
75858 494644 0.1111111111111111
75858 518739 0.041666666666666664
75966 172515 0.25
75966 246707 0.16666666666666666
75966 531909 0.0625
75966 537574 0.058823529411764705
76213 229019 0.09090909090909091
76213 248070 0.3333333333333333
76213 332908 0.05555555555555555
76246 312849 0.2
76246 353748 0.3333333333333333
76246 361150 0.16666666666666666
76302 123563 0.25
76302 234014 0.16666666666666666
76302 348574 0.16666666666666666
76457 173156 0.25
76457 407878 0.16666666666666666
76457 410225 0.14285714285714285
76457 431590 0.16666666666666666
76457 535009 0.1111111111111111
76467 94931 0.2
76467 412102 0.2
76467 464086 0.3333333333333333
76608 130722 0.5
76608 203259 0.3333333333333333
76608 234035 0.5
76608 341428 0.3333333333333333
76608 452316 0.3333333333333333
76608 463827 0.2
76608 488085 0.14285714285714285
76728 88501 0.3333333333333333
76728 185580 0.3333333333333333
76728 249760 0.125
76728 269124 0.5
76728 380326 0.06666666666666667
76728 462465 0.125
76728 544323 0.25
76984 142583 1.0
76984 258139 1.0
76984 261014 0.5
76984 261046 0.3333333333333333
76984 279516 0.5
76984 345111 0.25
76984 386868 0.3333333333333333
76984 509112 0.3333333333333333
76984 511743 0.08333333333333333
76984 516766 0.1
77024 103400 0.2
77024 441658 0.1
77024 481279 0.16666666666666666
77024 528442 0.08333333333333333
77482 178222 0.3333333333333333
77482 223614 0.5
77482 238357 0.16666666666666666
77482 241282 0.5
77482 256627 0.5
77482 274265 0.3333333333333333
77482 274270 0.3333333333333333
77482 288359 0.5
77482 311109 0.3333333333333333
77482 317098 0.25
77482 353933 0.16666666666666666
77482 378470 0.08333333333333333
77482 394067 0.25
77589 108247 0.5
77589 266452 0.5
77589 311349 0.3333333333333333
77589 428859 0.3333333333333333
77589 472012 0.125
77776 119948 0.5
77776 121609 0.5
77776 161472 0.5
77776 191527 0.14285714285714285
77776 201338 0.25
77776 216044 0.3333333333333333
77776 253298 0.14285714285714285
77776 275950 0.125
77776 287774 0.25
77776 296260 0.25
77776 368505 0.3333333333333333
77776 417972 0.25
77793 107976 0.25
77793 108073 0.25
77793 224978 0.5
77793 358700 0.25
77793 360260 0.125
77793 375710 0.3333333333333333
77793 382607 0.07142857142857142
77793 404936 0.2
77793 415818 0.125
77793 417210 0.2
77793 439736 0.25
77793 445065 0.2
77793 454437 0.2
77793 537837 0.2
78205 163894 0.3333333333333333
78205 243898 0.5
78205 344715 0.16666666666666666
78205 420118 0.14285714285714285
78359 170327 0.5
78359 335007 0.3333333333333333
78412 103060 0.25
78412 302328 0.3333333333333333
78412 315424 0.1111111111111111
78412 339438 0.1111111111111111
78479 248522 0.25
78488 121596 0.16666666666666666
78488 256479 0.1
78488 368759 0.09090909090909091
78497 84342 1.0
78497 127711 0.25
78497 207962 0.3333333333333333
78497 282665 0.2
78497 391377 0.14285714285714285
78517 118030 0.3333333333333333
78517 339296 0.5
78517 480628 0.1111111111111111
78517 488277 0.16666666666666666
78517 496847 0.1111111111111111
78652 83623 0.25
78652 150058 0.5
78652 218769 0.5
78652 334061 0.16666666666666666
78652 398324 0.1
78652 454064 0.125
78652 516184 0.3333333333333333
78652 516831 0.14285714285714285
78957 268035 0.2
78957 353578 0.1111111111111111
78957 445087 0.125
79164 132000 0.3333333333333333
79164 476278 0.14285714285714285
79164 538265 0.25
79348 272830 0.5
79348 300830 0.5
79348 313309 0.5
79348 314477 0.25
79348 366327 0.2
79348 541715 0.16666666666666666
79592 100920 1.0
79592 291301 0.3333333333333333
79592 367186 1.0
79592 389896 0.25
79592 413692 0.2
79592 509960 0.16666666666666666
79592 516373 0.125
79671 160536 1.0
79671 260630 0.5
79671 290530 1.0
79671 331860 0.2
79671 410870 0.125
79671 454171 0.125
79671 470571 0.16666666666666666
79671 491828 0.08333333333333333
79772 174206 1.0
79772 174208 0.5
79772 401357 0.2
79772 456694 1.0
79772 548526 0.16666666666666666
80072 186483 0.2
80072 350356 0.16666666666666666
80072 388751 0.1
80072 509194 0.125
80153 117848 0.5
80153 205669 0.25
80153 233405 0.5
80153 243289 0.16666666666666666
80153 333688 0.2
80153 417663 0.2
80153 441533 0.14285714285714285
80153 455520 0.25
80153 526608 0.08333333333333333
80308 164015 0.14285714285714285
80308 245977 0.1111111111111111
80308 335799 0.1
80308 418406 0.08333333333333333
80392 135867 0.3333333333333333
80392 159053 0.25
80392 249760 0.125
80392 342317 0.16666666666666666
80392 380326 0.06666666666666667
80426 93866 0.3333333333333333
80426 149190 0.25
80426 154979 0.25
80426 317976 0.3333333333333333
80426 392661 0.16666666666666666
80682 163046 0.25
80682 473474 0.1111111111111111
80682 473755 0.125
80954 133099 0.5
80999 91945 0.25
80999 229019 0.09090909090909091
80999 332908 0.05555555555555555
80999 506866 0.058823529411764705
81011 161781 0.5
81011 208899 0.3333333333333333
81011 317988 0.3333333333333333
81011 392391 0.2
81011 461665 0.14285714285714285
81011 529454 0.2
81482 355906 0.058823529411764705
81482 435329 0.16666666666666666
81482 507142 0.07692307692307693
81957 121596 0.16666666666666666
81957 256479 0.1
81957 337822 0.25
81957 345142 0.25
81957 368907 0.5
81957 421881 0.5
81957 446997 0.25
81957 470866 0.25
81957 495786 0.08333333333333333
82034 254624 1.0
82034 399259 0.5
82034 412129 0.14285714285714285
82034 423031 0.14285714285714285
82214 175797 0.25
82214 194256 0.3333333333333333
82214 222011 0.2
82214 233864 0.25
82214 321205 0.3333333333333333
82214 356956 0.125
82214 439814 0.16666666666666666
82214 515581 0.125
82549 103379 0.5
82549 149140 0.2
82549 218419 0.1
82549 231528 0.1
82549 300044 0.3333333333333333
82549 391504 0.2
82549 493495 0.2
82549 498882 0.25
82610 107111 0.5
82610 157724 0.3333333333333333
82610 252074 0.2
82610 437875 0.3333333333333333
82610 437876 0.2
82610 437879 0.3333333333333333
82610 437883 0.16666666666666666
82610 437893 0.1111111111111111
82610 486359 0.2
82730 90608 0.5
82730 107186 0.5
82730 109422 0.25
82730 377039 0.25
82730 391732 0.2
82995 156987 0.5
82995 236045 0.3333333333333333
82995 280502 0.5
83103 91182 0.5
83103 128125 0.5
83103 240238 0.14285714285714285
83103 281286 0.2
83103 326947 0.25
83103 385739 0.16666666666666666
83155 172367 0.5
83155 172369 0.3333333333333333
83155 538480 0.3333333333333333
83155 543899 0.16666666666666666
83615 91645 0.5
83615 292712 0.09090909090909091
83615 377255 0.14285714285714285
83619 90239 0.5
83619 116597 0.3333333333333333
83619 173377 0.25
83619 211010 0.3333333333333333
83619 350246 0.16666666666666666
83623 150058 0.5
83623 334061 0.16666666666666666
83623 516831 0.14285714285714285
83941 114686 1.0
83941 264496 0.14285714285714285
83941 349470 0.09090909090909091
83941 456623 0.08333333333333333
83941 531122 0.1111111111111111
84026 166536 0.16666666666666666
84026 239656 0.16666666666666666
84026 371709 0.5
84026 511373 0.14285714285714285
84055 176891 1.0
84055 201263 0.5
84055 366590 0.25
84217 185150 0.5
84217 214023 0.25
84217 255722 0.25
84217 359500 0.2
84256 95613 1.0
84256 110514 0.5
84256 111861 0.5
84256 169867 0.2
84256 194926 0.25
84256 260745 0.2
84256 269403 0.25
84256 273321 0.2
84256 315174 0.2
84256 326539 0.2
84256 339242 0.25
84342 127711 0.25
84342 207962 0.3333333333333333
84342 277892 0.3333333333333333
84342 282665 0.2
84342 391377 0.14285714285714285
84384 172036 0.25
84384 294094 0.25
84384 310314 0.2
84384 311354 0.14285714285714285
84384 431313 0.25
84384 504212 0.125
84384 537726 0.1
84392 106093 0.5
84392 106103 0.5
84392 544170 0.041666666666666664
84512 91726 0.2
84512 123900 0.2
84512 354669 0.2
84512 486252 0.3333333333333333
84915 143456 1.0
84915 145526 1.0
84915 184555 1.0
84915 188939 1.0
84915 223247 0.5
84915 248775 0.5
84915 279503 0.5
84915 281920 1.0
84915 321284 0.125
84915 323559 0.5
84915 342243 0.3333333333333333
84915 344146 0.09090909090909091
84915 360020 0.3333333333333333
84915 371631 0.07692307692307693
84915 379022 0.25
84915 427189 0.25
84915 437822 0.25
84915 444728 0.25
84915 486417 0.06666666666666667
85486 216431 0.2
85486 269236 0.14285714285714285
85486 398324 0.1
85486 454064 0.125
85733 110288 0.3333333333333333
85733 182337 0.16666666666666666
85733 184866 0.125
85960 100001 1.0
85960 185031 0.5
85960 334881 0.5
85992 118909 0.2
85992 211337 0.16666666666666666
85992 236357 0.14285714285714285
85992 255103 0.07142857142857142
85992 384553 0.25
85992 394866 0.25
86257 375204 0.5
86257 398286 0.3333333333333333
86257 494807 0.14285714285714285
86257 527642 0.2
86257 541049 0.25
86421 153577 0.25
86421 153687 0.5
86421 188170 0.5
86421 214804 1.0
86421 266291 0.1111111111111111
86421 288764 0.3333333333333333
86421 294698 0.3333333333333333
86421 370403 0.1111111111111111
86421 430441 0.5
86421 476094 0.09090909090909091
86421 476822 0.09090909090909091
86455 132915 0.3333333333333333
86455 180095 0.5
86455 334990 0.1
86455 494077 0.5
86908 109891 1.0
86908 182359 0.5
86908 259228 0.3333333333333333
86908 324599 0.2
86908 377757 0.09090909090909091
86908 487194 0.2
86910 182430 0.3333333333333333
86910 193790 0.5
86910 205319 0.3333333333333333
86910 254263 0.2
86910 445716 0.07692307692307693
86953 203826 0.3333333333333333
86953 365197 0.5
86953 365200 0.3333333333333333
86953 503396 0.16666666666666666
86953 503406 0.125
86967 214960 0.25
86967 264650 0.3333333333333333
86967 289094 0.3333333333333333
86967 486317 0.25
86967 521391 0.14285714285714285
87311 136953 0.3333333333333333
87311 301823 0.3333333333333333
87311 329817 0.2
87311 352817 0.2
87311 371837 0.08333333333333333
87318 192743 0.25
87318 439277 0.2
87318 512599 0.16666666666666666
87694 235471 0.3333333333333333
87694 255529 0.5
87694 261886 0.2
87694 270591 0.25
87694 522428 0.1111111111111111
87721 95142 0.5
87721 275541 0.5
87721 305536 0.2
87721 322564 0.5
87721 385459 0.5
87721 413664 0.3333333333333333
87721 457678 0.125
87721 474918 0.1
87721 505305 0.047619047619047616
87944 149459 0.5
87944 391957 0.2
87944 438672 1.0
87944 532365 0.16666666666666666
88071 158577 0.16666666666666666
88071 277636 0.2
88071 380684 0.16666666666666666
88071 399006 0.16666666666666666
88501 433349 0.25
88567 161781 0.5
88567 208899 0.3333333333333333
88567 282990 0.3333333333333333
88567 317988 0.3333333333333333
88567 392391 0.2
88567 461665 0.14285714285714285
88567 510762 0.16666666666666666
88567 529454 0.2
88597 126382 0.5
88597 153577 0.25
88597 158497 0.25
88597 200838 0.3333333333333333
88597 251763 0.25
88597 266291 0.1111111111111111
88597 535698 0.2
88664 92707 0.5
88664 158577 0.16666666666666666
88664 277636 0.2
88664 380684 0.16666666666666666
88664 399006 0.16666666666666666
88760 130722 0.5
88760 203259 0.3333333333333333
88760 488085 0.14285714285714285
88924 101008 0.3333333333333333
88924 220969 0.25
88924 222340 0.25
88924 272997 0.25
88924 543799 0.1111111111111111
89139 105230 1.0
89139 129923 0.5
89139 145106 0.3333333333333333
89139 200053 1.0
89139 213860 0.5
89139 244471 0.2
89139 266813 0.5
89139 299825 0.2
89139 300708 0.3333333333333333
89139 340706 0.3333333333333333
89139 378525 0.3333333333333333
89139 461995 0.125
89139 475011 0.16666666666666666
89139 495940 0.25
89139 521116 0.25
89139 534520 0.1
89139 539128 0.2
89325 157258 0.25
89325 205295 0.3333333333333333
89325 331412 0.3333333333333333
89325 357452 0.3333333333333333
89325 379037 0.25
89325 413433 0.16666666666666666
89325 449838 0.07142857142857142
89325 494264 0.047619047619047616
89532 382607 0.07142857142857142
89532 453454 0.1111111111111111
89532 528398 0.08333333333333333
90017 164035 0.5
90017 209103 1.0
90017 234757 0.25
90017 344437 0.16666666666666666
90017 395500 0.14285714285714285
90205 262847 1.0
90205 289685 1.0
90205 332482 0.25
90205 355280 0.25
90205 385347 0.16666666666666666
90205 529587 0.14285714285714285
90239 116597 0.3333333333333333
90239 211010 0.3333333333333333
90260 229019 0.09090909090909091
90260 332908 0.05555555555555555
90260 496242 0.06666666666666667
90260 506866 0.058823529411764705
90295 92800 0.14285714285714285
90295 386343 0.09090909090909091
90508 136916 0.3333333333333333
90508 241677 0.25
90508 387661 0.3333333333333333
90508 387663 0.2
90508 520539 0.3333333333333333
90553 355906 0.058823529411764705
90577 126741 1.0
90577 348218 0.25
90577 359435 0.2
90577 372359 0.16666666666666666
90577 471941 0.16666666666666666
90608 109422 0.25
90608 328644 0.3333333333333333
90608 391732 0.2
90734 92800 0.14285714285714285
90734 510772 0.05263157894736842
90872 103060 0.25
90872 315424 0.1111111111111111
90872 339438 0.1111111111111111
91182 128125 0.5
91182 211039 0.5
91182 233672 0.2
91182 240238 0.14285714285714285
91182 258449 0.1111111111111111
91182 281286 0.2
91182 309044 0.2
91196 124599 0.5
91196 162613 0.3333333333333333
91196 246595 0.2
91196 541064 0.1
91232 194256 0.3333333333333333
91232 356956 0.125
91232 439814 0.16666666666666666
91232 515581 0.125
91252 103400 0.2
91252 284295 0.14285714285714285
91252 441658 0.1
91252 500282 0.0625
91623 174631 0.5
91623 246476 0.3333333333333333
91623 272669 0.2
91623 380100 0.25
91623 394804 0.14285714285714285
91627 186585 0.3333333333333333
91627 237771 0.2
91627 277700 0.3333333333333333
91627 302104 0.2
91627 343351 0.1111111111111111
91627 417199 0.25
91645 95788 0.5
91645 108191 0.5
91645 286322 0.3333333333333333
91645 292712 0.09090909090909091
91645 353273 0.2
91645 377255 0.14285714285714285
91645 442207 0.2
91655 138501 1.0
91655 217696 0.3333333333333333
91655 220277 0.5
91655 238708 1.0
91655 279761 0.5
91655 283793 0.3333333333333333
91655 363273 0.3333333333333333
91655 373276 0.2
91655 396297 0.16666666666666666
91655 463809 0.3333333333333333
91655 527812 0.25
91722 166267 0.2
91722 483624 0.047619047619047616
91722 530243 0.14285714285714285
91726 123900 0.2
91726 376458 0.25
91726 424287 0.25
91726 486252 0.3333333333333333
91726 503239 0.25
91726 518091 0.2
91784 102978 1.0
91784 133777 0.5
91784 249279 0.16666666666666666
91784 434104 0.125
91784 511619 0.25
91927 289766 0.25
91927 398891 0.5
91927 398893 0.16666666666666666
91931 436218 0.3333333333333333
91944 134925 0.125
91944 164515 0.25
91944 186915 0.06666666666666667
91944 244262 0.125
91944 440144 0.037037037037037035
91945 105595 0.3333333333333333
91945 135311 0.5
91945 229019 0.09090909090909091
91945 332908 0.05555555555555555
91945 450997 0.3333333333333333
91945 456108 0.25
91945 481877 0.25
91945 487539 0.25
91945 496242 0.06666666666666667
91945 506866 0.058823529411764705
91945 546444 0.2
92198 288252 0.5
92198 302152 0.3333333333333333
92198 311205 0.125
92198 343957 0.09090909090909091
