548526 13474
44362 186914 0.06666666666666667
44362 408264 0.09090909090909091
44362 440143 0.037037037037037035
44577 60896 0.5
44577 85732 0.3333333333333333
44577 114292 0.5
44577 114560 0.25
44577 182336 0.16666666666666666
44577 184865 0.125
44577 346616 0.3333333333333333
44800 61166 1.0
44800 139409 0.3333333333333333
44800 185055 0.3333333333333333
44800 261065 0.14285714285714285
44824 99572 0.5
44824 127272 0.2
44824 220481 0.16666666666666666
44824 465053 0.125
45100 60936 1.0
45100 101630 0.5
45100 103132 0.3333333333333333
45100 153490 0.25
45100 284422 0.3333333333333333
45100 287807 0.25
45100 326989 0.14285714285714285
45100 334990 0.25
45100 346113 0.25
45100 462463 0.25
45100 493506 0.08333333333333333
45100 538395 0.14285714285714285
45846 57642 1.0
45846 68488 0.5
45846 82548 0.3333333333333333
45846 103378 0.5
45846 149139 0.2
45846 177850 0.3333333333333333
45846 206830 0.1111111111111111
45846 218418 0.1
45846 231527 0.1
45846 300043 0.3333333333333333
45846 391503 0.2
45846 493494 0.2
46169 61404 1.0
46169 67882 0.5
46169 105791 0.5
46169 205874 0.2
46169 227788 0.14285714285714285
46169 317159 0.1111111111111111
46195 64130 1.0
46195 171628 0.5
46195 196725 0.5
46195 241847 0.3333333333333333
46195 272581 0.3333333333333333
46195 358284 0.14285714285714285
46195 368268 0.3333333333333333
46195 391237 0.3333333333333333
46195 457334 0.1111111111111111
46299 256721 0.2
46299 340389 0.5
46299 413140 0.3333333333333333
46299 512109 0.25
46381 130395 1.0
46381 202287 1.0
46381 256927 0.5
46381 423179 0.2
46381 480263 0.09090909090909091
46381 529089 0.16666666666666666
46637 93865 0.3333333333333333
46637 149189 0.25
46637 392660 0.16666666666666666
46702 76466 0.5
46702 94930 0.2
46702 239460 0.25
46702 286892 0.25
46702 312810 0.25
46702 412101 0.2
46702 509144 0.2
46702 513653 0.14285714285714285
46702 535407 0.09090909090909091
46727 66646 0.3333333333333333
46727 155863 0.3333333333333333
46727 177941 1.0
46727 205661 0.16666666666666666
46727 225317 0.25
46727 262664 0.2
46727 328493 0.16666666666666666
46727 359725 0.16666666666666666
46727 364488 0.2
46727 428163 0.25
46727 428899 0.25
46727 536066 0.2
46749 134246 1.0
46749 223766 0.3333333333333333
46749 306261 0.25
46749 518136 0.25
47013 123562 0.25
47013 154416 0.5
47013 234013 0.16666666666666666
47013 337602 0.2
47013 348573 0.16666666666666666
47013 463376 0.16666666666666666
47013 494257 0.25
47013 532300 0.14285714285714285
47155 63866 0.5
47155 76245 0.25
47155 303328 0.5
47155 312848 0.2
47155 351507 0.3333333333333333
47155 353747 0.3333333333333333
47155 361149 0.16666666666666666
47275 53957 1.0
47275 61181 0.3333333333333333
47275 98763 0.5
47275 163494 0.2
47275 228880 0.3333333333333333
47275 337557 0.125
47275 342257 0.3333333333333333
47275 364789 0.3333333333333333
47275 421425 0.25
47275 502458 0.09090909090909091
47497 84216 1.0
47497 185149 0.5
47497 214022 0.25
47497 255721 0.25
47497 359499 0.2
47520 78516 1.0
47520 239131 0.5
47520 480627 0.1111111111111111
47520 488276 0.16666666666666666
47520 496846 0.1111111111111111
47520 518488 0.2
47916 53540 1.0
47916 90507 1.0
47916 136915 0.3333333333333333
47916 241676 0.25
47916 387662 0.2
47916 520538 0.3333333333333333
47929 193374 0.5
47929 213675 0.5
47929 329507 0.5
47929 335027 0.5
47929 339288 0.5
47929 350683 0.3333333333333333
47929 374743 0.2
47929 492633 0.1111111111111111
47929 495202 0.1
47929 537579 0.25
47946 162803 0.5
47946 538947 0.25
48052 117922 0.5
48052 233858 0.2
48052 368168 0.16666666666666666
48549 73232 1.0
48549 133068 1.0
48549 213092 1.0
48549 238782 0.3333333333333333
48549 253867 0.25
48549 273711 0.3333333333333333
48549 368010 0.2
48549 391924 0.25
48549 501399 0.14285714285714285
48549 519199 0.25
48549 525563 0.25
48626 66646 0.3333333333333333
48626 155863 0.3333333333333333
48626 165124 1.0
48626 205661 0.16666666666666666
48626 359725 0.16666666666666666
48824 188820 0.5
48824 260558 0.25
48824 402728 0.16666666666666666
48824 424291 0.5
48824 493528 0.25
48824 523197 0.25
48967 143607 0.2
48967 168569 0.25
48967 193653 0.16666666666666666
48967 327144 0.25
48967 444874 0.05555555555555555
48967 498285 0.14285714285714285
49060 321319 1.0
49060 360238 0.5
49097 82213 1.0
49097 127276 1.0
49097 175796 0.25
49097 222010 0.2
49097 233863 0.25
49097 321204 0.3333333333333333
49097 356955 0.125
49097 515580 0.125
49150 268034 0.2
49150 336726 0.2
49150 353577 0.1111111111111111
49150 421173 0.2
49150 445086 0.125
49210 118029 0.3333333333333333
49210 480627 0.1111111111111111
49210 496846 0.1111111111111111
49242 49267 0.5
49242 267327 0.3333333333333333
49242 393053 0.1
49242 405955 0.25
49253 130417 0.3333333333333333
49253 134357 0.25
49253 259202 0.1111111111111111
49253 369189 0.1
49253 462788 0.1
49267 164685 0.25
49267 267327 0.3333333333333333
49267 393053 0.1
49270 102197 0.3333333333333333
49270 124243 0.5
49270 175207 0.2
49270 339166 0.2
49270 420399 0.14285714285714285
49270 479040 0.125
49329 172939 1.0
49329 184802 0.2
49329 193533 0.14285714285714285
49680 118928 0.3333333333333333
49680 127272 0.2
49680 326524 0.3333333333333333
49680 489347 0.25
49680 513779 0.2
49696 66801 0.5
49696 84511 0.25
49696 91725 0.2
49696 354668 0.2
49696 424286 0.25
49696 518090 0.2
49736 131646 1.0
49736 250398 0.5
49736 276687 0.3333333333333333
49736 279371 0.3333333333333333
49736 282922 1.0
49736 321928 0.3333333333333333
49736 331024 0.5
49736 335237 0.3333333333333333
49736 348708 0.125
49736 352909 0.5
49736 368195 0.5
49736 379063 0.3333333333333333
49736 392149 0.25
49736 394465 0.2
49736 443411 0.3333333333333333
49736 462048 0.25
49736 470624 0.1111111111111111
49736 512926 0.08333333333333333
49736 525343 0.25
49755 51392 1.0
49755 84391 0.047619047619047616
49755 106092 0.5
49755 106102 0.5
49829 161795 0.2
49951 150469 1.0
49951 199120 0.5
49951 244764 0.5
49951 247553 0.25
49951 333696 0.16666666666666666
49951 357916 0.2
50065 86256 0.5
50065 264345 1.0
50065 384102 1.0
50065 398285 0.3333333333333333
50065 422050 0.25
50065 494806 0.14285714285714285
50065 527641 0.2
50065 541048 0.25
50156 103920 0.5
50156 225653 0.3333333333333333
50156 368946 0.5
50156 447987 0.25
50156 452259 0.25
50156 517605 0.16666666666666666
50228 74913 0.5
50228 138185 0.5
50228 301327 0.5
50228 384357 0.16666666666666666
50228 408214 0.2
50228 438143 0.2
50228 511463 0.2
50228 538269 0.1
50458 170106 0.5
50458 266582 0.3333333333333333
50458 320913 0.3333333333333333
50458 376457 0.25
50458 417847 0.16666666666666666
50458 503238 0.25
50458 526734 0.125
50458 532708 0.2
50458 539790 0.1111111111111111
51115 149494 0.125
51115 383249 0.05263157894736842
51129 241880 0.09090909090909091
51129 251269 0.16666666666666666
51129 388819 0.2
51129 502219 0.1111111111111111
51129 514233 0.05555555555555555
51141 67110 1.0
51141 97218 0.5
51141 198062 0.5
51141 501908 0.5
51144 57682 0.3333333333333333
51144 434103 0.125
51161 214407 0.5
51161 294042 0.5
51161 362025 0.3333333333333333
51161 470112 0.25
51161 507402 0.25
51161 528330 0.3333333333333333
51174 136209 0.5
51174 189285 0.25
51174 482997 0.14285714285714285
51186 95538 0.25
51186 225810 0.1111111111111111
51186 249513 0.25
51186 540371 0.2
51392 84391 0.047619047619047616
51392 544169 0.041666666666666664
51510 152622 1.0
51510 172514 0.25
51510 246706 0.16666666666666666
51510 531908 0.0625
51624 184802 0.2
51624 193533 0.14285714285714285
51624 222180 0.14285714285714285
51659 159928 0.2
51659 371836 0.08333333333333333
51659 395751 0.08333333333333333
51829 101412 0.5
51829 170000 0.3333333333333333
51829 231449 0.25
51829 265215 0.3333333333333333
51829 441936 0.14285714285714285
52004 53840 0.5
52004 132502 0.2
52004 169075 0.25
52176 342581 1.0
52176 343802 0.5
52176 357138 0.3333333333333333
52176 517398 0.2
52198 106335 0.5
52198 168661 0.25
52198 172463 0.16666666666666666
52198 242549 0.5
52198 375364 0.125
52198 507430 0.06666666666666667
52235 140948 0.5
52235 165130 0.5
52235 197608 0.25
52235 216695 0.2
52235 353244 0.25
52235 400217 0.3333333333333333
52235 462344 0.16666666666666666
52235 500903 0.2
52426 240237 0.14285714285714285
52426 326946 0.25
52426 373692 0.2
52426 402936 0.14285714285714285
52426 498729 0.2
52858 93555 0.25
52858 212816 0.3333333333333333
52858 231532 0.25
52858 429801 0.16666666666666666
53053 103231 0.2
53053 397771 0.058823529411764705
53053 518738 0.041666666666666664
53197 136176 1.0
53197 354091 0.16666666666666666
53197 363419 0.125
53197 454458 0.25
53197 523407 0.07692307692307693
53292 70107 0.5
53292 135866 0.3333333333333333
53292 249759 0.125
53292 462464 0.125
53348 102930 1.0
53348 132914 0.3333333333333333
53348 144918 0.5
53348 231183 0.3333333333333333
53348 325490 0.125
53348 334989 0.1
53348 513773 0.2
53348 520345 0.25
53348 524352 0.2
53415 249278 0.16666666666666666
53415 314699 0.5
53415 315897 0.2
53481 78411 1.0
53481 103059 0.25
53481 127730 1.0
53481 152319 0.3333333333333333
53481 177513 0.2
53481 277889 1.0
53481 315423 0.1111111111111111
53481 339437 0.1111111111111111
53481 407627 0.2
53481 523801 0.2
53519 168636 0.14285714285714285
53519 173934 0.25
53540 136915 0.3333333333333333
53540 241676 0.25
53540 387662 0.2
53653 74162 0.5
53653 424801 0.3333333333333333
53653 450236 0.2
53653 535530 0.16666666666666666
53697 95735 0.5
53697 200576 0.3333333333333333
53697 220424 0.3333333333333333
53697 237845 0.2
53697 252871 0.25
53697 338818 0.2
53697 350762 0.3333333333333333
53697 542251 0.14285714285714285
53840 89324 0.5
53840 111122 1.0
53840 132502 0.2
53840 157257 0.25
53840 169075 0.25
53840 240479 0.3333333333333333
53840 306708 0.5
53840 314402 0.2
53840 316506 0.2
53840 422900 0.5
53840 449837 0.07142857142857142
53840 469790 0.25
53840 494263 0.047619047619047616
53957 61181 0.3333333333333333
53957 163494 0.2
53957 337557 0.125
54073 126114 1.0
54073 184016 0.5
54073 214683 0.5
54073 316402 0.3333333333333333
54073 364702 0.09090909090909091
54167 58741 1.0
54167 73242 1.0
54167 216430 0.2
54167 218768 0.5
54167 269235 0.14285714285714285
54167 334060 0.16666666666666666
54167 398323 0.1
54167 454063 0.125
54268 109858 0.5
54268 129912 0.3333333333333333
54268 243401 0.3333333333333333
54268 252500 0.2
54268 503167 0.2
54268 504162 0.25
54268 512877 0.2
54268 543502 0.14285714285714285
54362 73718 1.0
54362 355905 0.058823529411764705
54527 225225 0.3333333333333333
54527 310132 0.2
54527 418052 0.16666666666666666
54527 436120 0.14285714285714285
54891 57165 0.5
54891 202202 0.25
54891 403187 0.14285714285714285
54891 484962 0.2
55046 109595 1.0
55046 261681 1.0
55046 311841 0.5
55046 315851 0.3333333333333333
55046 359986 0.14285714285714285
55046 407772 0.25
55463 68575 1.0
55463 70819 0.5
55463 72559 0.5
55463 93482 1.0
55463 142707 0.5
55463 171251 1.0
55463 177642 1.0
55463 188144 0.2
55463 198399 0.3333333333333333
55463 218955 0.3333333333333333
55463 232961 0.125
55463 243936 0.3333333333333333
55463 246044 1.0
55463 326810 0.25
55463 370165 0.3333333333333333
55463 396349 0.5
55463 398610 0.25
55463 409244 0.3333333333333333
55463 410026 0.3333333333333333
55463 413996 0.5
55463 420130 0.5
55463 422365 0.25
55463 462173 0.3333333333333333
55463 483798 0.09090909090909091
55463 488492 0.3333333333333333
55463 508716 0.1111111111111111
55463 512408 0.058823529411764705
55463 513274 0.25
55480 106335 0.5
55480 168661 0.25
55480 332683 0.2
55480 375364 0.125
55480 507430 0.06666666666666667
55493 305535 0.2
55493 505304 0.047619047619047616
55673 132829 0.5
55673 211278 0.16666666666666666
55673 283021 0.16666666666666666
55673 411092 0.07142857142857142
55673 420628 0.07692307692307693
55673 423565 0.2
55673 453634 0.125
55673 485257 0.07692307692307693
55726 78358 1.0
55726 170326 0.5
55726 335006 0.3333333333333333
55734 175886 0.2
55734 285264 0.125
55734 344251 0.125
55734 499151 0.07142857142857142
55930 168286 0.3333333333333333
55930 379595 0.25
55930 427443 0.125
55930 500651 0.16666666666666666
55930 530840 0.1
56057 92799 0.14285714285714285
56057 386342 0.09090909090909091
56057 510771 0.05263157894736842
56367 79163 0.3333333333333333
56367 131999 0.3333333333333333
56367 476277 0.14285714285714285
56535 297895 0.5
56535 299941 0.5
56535 494260 0.2
56535 523663 0.1
56535 525312 0.14285714285714285
56629 356293 0.25
56629 380242 0.2
56629 500533 0.14285714285714285
56710 123303 0.2
56710 171677 0.25
56710 271401 0.25
56710 286244 0.14285714285714285
56710 385196 0.1111111111111111
56945 133098 0.5
56945 331973 0.5
56945 356195 0.16666666666666666
56945 364175 0.25
56945 380136 0.125
57000 121672 1.0
57000 165418 0.5
57000 234938 0.3333333333333333
57000 387877 0.3333333333333333
57000 458053 0.16666666666666666
57000 534456 0.2
57165 186534 1.0
57165 202202 0.25
57165 249830 0.3333333333333333
57165 403187 0.14285714285714285
57165 464735 0.3333333333333333
57165 522621 0.1
57454 408757 0.25
57454 429357 0.16666666666666666
57454 477297 0.16666666666666666
57454 521200 0.2
57454 529906 0.1
57635 91654 1.0
57635 416133 0.5
57642 82548 0.3333333333333333
57642 231527 0.1
57642 391503 0.2
57642 493494 0.2
57642 498881 0.25
57682 91783 0.5
57682 110101 0.5
57682 129388 0.3333333333333333
57682 249278 0.16666666666666666
57682 298611 1.0
57682 315897 0.2
57682 431427 1.0
57682 434103 0.125
57682 463514 0.16666666666666666
57682 477992 0.25
57823 90607 0.5
57823 107185 0.5
57823 109421 0.25
58674 217361 0.5
58674 260684 0.3333333333333333
58741 83622 0.25
58741 85485 1.0
58741 107855 1.0
58741 216430 0.2
58741 269235 0.14285714285714285
58741 398323 0.1
58741 454063 0.125
58741 532002 0.25
58741 544398 0.2
58893 102755 0.5
58893 108404 1.0
58893 172686 1.0
58893 173341 0.25
58893 329502 0.2
58893 426706 0.25
59312 144737 1.0
59312 169866 0.2
59312 260744 0.2
59312 274541 0.5
59312 311163 0.2
59312 339241 0.25
59312 383248 0.16666666666666666
59312 431168 0.125
59312 474654 0.07692307692307693
59312 513118 0.05555555555555555
59508 84383 0.5
59508 172035 0.25
59508 310313 0.2
59508 311353 0.14285714285714285
59508 504211 0.125
59508 537725 0.1
59513 73764 1.0
59513 169292 0.3333333333333333
59513 203700 0.25
59513 390103 0.2
59513 468032 0.16666666666666666
59513 490634 0.2
59513 537625 0.2
59576 128607 0.5
59576 258811 0.125
59576 335412 0.07142857142857142
59576 345743 0.07142857142857142
59576 373857 0.1
59661 134924 0.125
59661 164514 0.25
59661 186914 0.06666666666666667
59661 408264 0.09090909090909091
59661 440143 0.037037037037037035
59770 109203 0.5
59770 149984 0.5
59770 222177 0.16666666666666666
59770 308745 0.3333333333333333
59770 329469 0.125
59770 408057 0.1111111111111111
59770 504429 0.1111111111111111
59820 118087 0.14285714285714285
59820 535419 0.2
59907 102998 1.0
59907 108503 0.5
59907 109350 0.5
59907 123528 0.5
59907 124818 0.2
59907 148038 0.3333333333333333
59907 157046 0.5
59907 213291 0.14285714285714285
59907 231544 0.25
59907 317168 0.3333333333333333
59907 356398 0.14285714285714285
59907 409902 0.1
59907 410731 0.25
59907 448052 0.16666666666666666
59907 474907 0.25
59907 493949 0.125
60073 530150 0.14285714285714285
60350 101982 1.0
60350 134327 1.0
60350 185448 0.25
60350 195986 0.5
60350 209610 0.16666666666666666
60350 223754 0.2
60350 257264 0.3333333333333333
60350 275486 0.16666666666666666
60350 384714 0.1111111111111111
60350 460426 0.25
60350 508418 0.125
60350 529267 0.14285714285714285
60350 537267 0.2
60468 225412 0.5
60468 250185 0.3333333333333333
60468 404230 0.25
60468 408234 0.2
60468 488253 0.2
60548 88923 1.0
60548 101007 0.3333333333333333
60548 220968 0.25
60548 222339 0.25
60548 272996 0.25
60548 284773 0.5
60548 535817 0.25
60548 542355 0.3333333333333333
60548 543105 0.2
60548 543652 0.16666666666666666
60548 543798 0.1111111111111111
60548 544592 0.2
60558 377756 0.09090909090909091
60558 443041 0.1111111111111111
60666 270272 0.16666666666666666
60666 310936 0.1111111111111111
60666 361069 0.14285714285714285
60682 117485 1.0
60682 146954 0.25
60682 335775 0.09090909090909091
60682 345172 0.07142857142857142
60682 459352 0.1
60708 77775 0.5
60708 117426 1.0
60708 119947 0.5
60708 121608 0.5
60708 161471 0.5
60708 191526 0.14285714285714285
60708 216043 0.3333333333333333
60708 253297 0.14285714285714285
60708 275949 0.125
60708 287773 0.25
60708 296259 0.25
60708 368504 0.3333333333333333
60708 417971 0.25
60791 136947 1.0
60791 432418 0.16666666666666666
60791 466568 0.14285714285714285
60896 85732 0.3333333333333333
60896 110287 0.3333333333333333
60896 114292 0.5
60896 114560 0.25
60896 182336 0.16666666666666666
60896 184865 0.125
60896 508819 0.16666666666666666
60936 101630 0.5
60936 103132 0.3333333333333333
60936 153490 0.25
60936 326989 0.14285714285714285
60966 70796 0.5
60966 80071 1.0
60966 114871 1.0
60966 186482 0.2
60966 222385 0.5
60966 350355 0.16666666666666666
60966 388750 0.1
60966 509193 0.125
61147 197796 0.3333333333333333
61147 220083 0.25
61147 325595 0.16666666666666666
61147 386682 0.25
61147 402326 0.3333333333333333
61147 452765 0.14285714285714285
61147 500419 0.3333333333333333
61147 535919 0.2
61166 139409 0.3333333333333333
61166 185055 0.3333333333333333
61166 285437 0.16666666666666666
61181 98763 0.5
61181 137181 1.0
61181 163494 0.2
61181 220009 0.5
61181 228880 0.3333333333333333
61181 337557 0.125
61181 342257 0.3333333333333333
61181 421425 0.25
61181 502458 0.09090909090909091
61336 129709 1.0
61336 154383 0.5
61336 253675 1.0
61336 285630 0.25
61336 370762 0.16666666666666666
61336 402041 0.3333333333333333
61336 456627 0.14285714285714285
61336 468715 0.3333333333333333
61336 519226 0.2
61404 67882 0.5
61404 105791 0.5
61404 149196 1.0
61404 193925 0.5
61404 205874 0.2
61404 227788 0.14285714285714285
61404 230570 0.3333333333333333
61404 317159 0.1111111111111111
61404 320579 0.16666666666666666
61404 367308 0.2
61404 504120 0.25
61570 68612 1.0
61570 110251 0.5
61570 151093 0.3333333333333333
61570 172938 0.3333333333333333
61570 179123 0.5
61570 195562 0.3333333333333333
61570 201404 0.16666666666666666
61570 291128 0.1111111111111111
61570 396654 0.25
61570 429259 0.08333333333333333
61570 429721 0.2
61570 434827 0.2
61570 435173 0.2
61600 64807 0.5
61600 325490 0.125
61600 513773 0.2
61600 524352 0.2
61937 64807 0.5
61937 134830 1.0
61937 285879 0.16666666666666666
61937 325490 0.125
62079 80681 1.0
62079 136712 1.0
62079 163045 0.25
62079 224483 0.3333333333333333
62079 249269 0.5
62079 267958 0.5
62079 344888 1.0
62079 377022 0.25
62079 473473 0.1111111111111111
62079 530347 0.25
62163 112684 0.3333333333333333
62163 235462 0.25
62163 404318 0.125
62163 502009 0.1
62211 283925 1.0
62211 311237 0.5
62211 335192 0.3333333333333333
62211 480584 0.2
62211 521498 0.2
62449 91181 0.5
62449 157900 1.0
62449 211038 0.5
62449 233671 0.2
62449 240237 0.14285714285714285
62449 258448 0.1111111111111111
62449 264805 0.2
62449 281285 0.2
62449 309043 0.2
62449 373692 0.2
62449 402936 0.14285714285714285
62449 454624 0.07692307692307693
62522 379064 0.14285714285714285
62522 379179 0.125
62522 470598 0.16666666666666666
62522 488156 0.14285714285714285
62585 111984 0.5
62585 153964 0.25
62585 186508 0.25
62585 275407 0.2
62585 419796 0.16666666666666666
62585 524664 0.16666666666666666
62602 132502 0.2
62602 157257 0.25
62602 205294 0.3333333333333333
62602 314402 0.2
62602 331411 0.3333333333333333
62602 357451 0.3333333333333333
62602 413432 0.16666666666666666
62602 449837 0.07142857142857142
62602 469790 0.25
62602 494263 0.047619047619047616
62812 116839 0.5
62812 199840 0.3333333333333333
62812 377547 0.16666666666666666
62812 522427 0.1111111111111111
62812 530853 0.16666666666666666
62952 87720 1.0
62952 95141 0.5
62952 150610 1.0
62952 153964 0.25
62952 161394 1.0
62952 222378 1.0
62952 275540 0.5
62952 305535 0.2
62952 322563 0.5
62952 329060 1.0
62952 385458 0.5
62952 396805 0.3333333333333333
62952 413663 0.3333333333333333
62952 419796 0.16666666666666666
62952 436426 0.5
62952 457677 0.125
62952 476838 0.3333333333333333
62952 505304 0.047619047619047616
63075 67220 1.0
63075 182615 0.5
63075 254447 0.25
63075 354325 0.2
63075 400509 0.25
63075 438865 0.16666666666666666
63075 484040 0.1
63646 162111 0.5
63646 173426 1.0
63646 186914 0.06666666666666667
63646 336127 0.2
63646 440143 0.037037037037037035
63646 490889 0.07142857142857142
63646 498777 0.2
63724 79670 0.5
63724 331859 0.2
63724 410869 0.125
63724 470570 0.16666666666666666
63724 491827 0.08333333333333333
63847 140013 0.25
63847 375547 0.2
63847 478546 0.1
63866 76245 0.25
63866 361149 0.16666666666666666
64130 171628 0.5
64130 187353 1.0
64130 196725 0.5
64130 241847 0.3333333333333333
64130 272581 0.3333333333333333
64130 358284 0.14285714285714285
64130 368268 0.3333333333333333
64130 391237 0.3333333333333333
64130 457334 0.1111111111111111
64258 107975 0.25
64258 108072 0.25
64258 182477 0.5
64258 232829 0.5
64258 327058 0.5
64258 360259 0.125
64258 382606 0.07142857142857142
64258 435206 0.25
64258 459848 0.25
64258 484007 0.25
64258 528397 0.08333333333333333
64286 203632 0.14285714285714285
64286 277404 0.16666666666666666
64286 389961 0.5
64286 437659 0.25
64286 485104 0.07142857142857142
64286 491553 0.125
64286 512146 0.08333333333333333
64290 263034 0.16666666666666666
64290 469796 0.125
64290 518738 0.041666666666666664
64312 320459 0.5
64312 321928 0.3333333333333333
64312 326934 0.09090909090909091
64312 512926 0.08333333333333333
64750 153837 1.0
64750 250004 0.2
64750 252999 0.3333333333333333
64750 266208 0.3333333333333333
64750 308616 0.3333333333333333
64750 331599 0.5
64750 392901 0.125
64750 473768 0.2
64776 73724 0.25
64776 217656 0.16666666666666666
64776 233387 0.16666666666666666
64776 487179 0.2
64807 285879 0.16666666666666666
64807 325490 0.125
64807 513773 0.2
64998 92799 0.14285714285714285
64998 386342 0.09090909090909091
65003 163913 1.0
65003 189006 0.3333333333333333
65003 269695 0.25
65003 345009 0.2
65003 436193 0.16666666666666666
65020 160252 0.3333333333333333
65020 258811 0.125
65020 335412 0.07142857142857142
65020 359615 0.1111111111111111
65020 429765 0.09090909090909091
65059 159867 0.25
65059 219228 0.25
65059 343645 0.07142857142857142
65059 375096 0.07142857142857142
65059 475083 0.07142857142857142
65059 484302 0.16666666666666666
65059 532382 0.05
65242 258161 1.0
65242 292573 0.2
65242 495619 0.14285714285714285
65359 115069 1.0
65359 328524 0.3333333333333333
65359 451488 0.25
65359 455456 0.25
65389 180935 1.0
65389 182209 1.0
65389 214025 1.0
65389 295114 0.25
65389 319422 0.2
65389 367842 0.16666666666666666
65502 139489 0.5
65502 229172 0.3333333333333333
65502 418045 0.3333333333333333
65502 455034 0.3333333333333333
65502 533546 0.3333333333333333
65512 124350 0.3333333333333333
65512 141156 0.25
65512 292573 0.2
65512 346810 0.3333333333333333
65512 406476 0.25
65512 430450 0.2
65512 521771 0.14285714285714285
65610 121301 0.5
65610 129803 0.5
65610 164014 0.14285714285714285
65610 190819 0.5
65610 245976 0.1111111111111111
65610 335798 0.1
65610 418405 0.08333333333333333
65984 101938 0.3333333333333333
65984 246767 0.14285714285714285
65984 276846 0.14285714285714285
65984 300170 0.5
65984 362550 0.1111111111111111
65984 377303 0.2
65984 504830 0.14285714285714285
65984 528925 0.25
65984 541721 0.2
66431 97382 1.0
66431 115951 0.5
66431 354292 0.25
66431 503710 0.25
66431 541043 0.1
66519 207523 0.3333333333333333
66519 215777 0.25
66519 248811 0.16666666666666666
66519 273313 0.125
66519 463359 0.1
66573 152777 1.0
66573 462943 0.3333333333333333
66573 477569 0.3333333333333333
66573 533322 0.2
66619 121793 0.5
66619 295434 0.3333333333333333
66619 506787 0.25
66619 509733 0.16666666666666666
66646 205661 0.16666666666666666
66646 225317 0.25
66646 328493 0.16666666666666666
66646 359725 0.16666666666666666
66646 428163 0.25
66646 428899 0.25
66646 442765 0.25
66646 473811 0.25
66646 536066 0.2
66790 70923 1.0
66790 109367 1.0
66790 139913 0.16666666666666666
66790 144981 0.1
66790 182214 0.16666666666666666
66790 213710 0.25
66790 258967 0.5
66790 293031 0.2
66790 328350 0.3333333333333333
66790 435043 0.25
66790 435437 0.25
66790 470841 0.2
66790 483623 0.047619047619047616
66790 489116 0.045454545454545456
66790 530242 0.14285714285714285
66801 84511 0.25
66801 91725 0.2
66801 123899 0.2
66801 354668 0.2
66801 424286 0.25
66801 518090 0.2
67110 248190 0.5
67110 501908 0.5
67110 520003 1.0
67220 182615 0.5
67220 254447 0.25
67220 274293 0.5
67220 484040 0.1
67406 67801 0.5
67406 88070 0.5
67406 88663 0.5
67406 92706 0.5
67406 109099 0.5
67406 277635 0.2
67406 522218 0.2
67411 116839 0.5
67411 199840 0.3333333333333333
67411 206772 0.3333333333333333
67411 338052 0.125
67415 161795 0.2
67415 401574 0.07142857142857142
67415 422193 0.2
67415 540768 0.1
67453 271927 0.25
67453 277404 0.16666666666666666
67453 419008 0.125
67453 491553 0.125
67453 528714 0.06666666666666667
67553 67554 1.0
67553 199940 0.5
67553 540480 0.5
67553 542438 0.2
67553 543633 0.16666666666666666
67554 540480 0.5
67554 542438 0.2
67554 542859 0.3333333333333333
67554 543632 0.14285714285714285
67554 543633 0.16666666666666666
67801 88070 0.5
67801 88663 0.5
67801 109099 0.5
67801 158576 0.16666666666666666
67801 380683 0.16666666666666666
67801 399005 0.16666666666666666
67801 522218 0.2
67882 205874 0.2
67882 227788 0.14285714285714285
67882 317159 0.1111111111111111
67989 95460 0.3333333333333333
67989 162678 0.25
67989 213300 0.14285714285714285
67989 227310 0.16666666666666666
67989 329350 0.16666666666666666
67989 398741 0.16666666666666666
68148 74212 1.0
68148 99187 1.0
68148 118619 0.5
68148 167796 0.5
68148 215663 0.14285714285714285
68148 234545 0.25
68148 267734 0.25
68148 281258 0.3333333333333333
68148 287318 0.3333333333333333
68148 337560 0.3333333333333333
68148 499726 0.25
68148 530206 0.0625
68151 161795 0.2
68151 326440 0.09090909090909091
68151 401574 0.07142857142857142
68151 457078 0.16666666666666666
68163 90016 1.0
68163 164034 0.5
68163 221075 0.5
68163 344436 0.16666666666666666
68163 395499 0.14285714285714285
68283 114392 0.5
68283 261396 0.3333333333333333
68283 264685 0.5
68283 328670 0.16666666666666666
68283 479183 0.25
68283 497567 0.25
68283 527733 0.09090909090909091
68429 93340 1.0
68429 172035 0.25
68429 294093 0.25
68429 310313 0.2
68429 311353 0.14285714285714285
68429 537725 0.1
68430 197796 0.3333333333333333
68430 324083 0.2
68430 452765 0.14285714285714285
68430 535667 0.25
68430 535919 0.2
68488 82548 0.3333333333333333
68488 114755 0.3333333333333333
68488 128059 1.0
68488 177850 0.3333333333333333
68488 206830 0.1111111111111111
68488 218418 0.1
68488 231527 0.1
68575 232961 0.125
68575 459665 0.07692307692307693
68575 512408 0.058823529411764705
68612 110251 0.5
68612 151093 0.3333333333333333
68612 172938 0.3333333333333333
68612 195562 0.3333333333333333
68612 201404 0.16666666666666666
68612 234597 0.3333333333333333
68612 291128 0.1111111111111111
68612 396654 0.25
68612 429259 0.08333333333333333
68612 429721 0.2
68612 434827 0.2
68612 435173 0.2
68658 170106 0.5
68658 266582 0.3333333333333333
68658 320913 0.3333333333333333
68658 416071 0.25
68658 417847 0.16666666666666666
68703 222687 0.16666666666666666
68703 260487 0.16666666666666666
68703 349652 0.125
