425746 15794
76757 409722 0.05
76757 409723 0.047619047619047616
76757 409724 0.045454545454545456
76757 409725 0.043478260869565216
76757 409726 0.041666666666666664
76771 80451 0.5
76771 91103 0.25
76771 256622 1.0
76771 256623 0.5
76771 256624 0.3333333333333333
76771 256987 0.5
76771 278253 0.3333333333333333
76771 292090 0.25
76771 292091 0.2
76771 367730 0.5
76809 87997 1.0
76809 151571 0.2
76809 156549 0.3333333333333333
76809 233647 0.2
76887 104584 1.0
76887 104585 0.5
76887 154172 0.3333333333333333
76887 159967 0.25
76887 166622 0.2
76887 181557 0.16666666666666666
76921 136501 0.3333333333333333
76921 208022 0.25
76921 208023 0.2
76921 208024 0.16666666666666666
76960 76962 1.0
76960 103017 0.5
76960 114418 0.3333333333333333
76962 77023 1.0
76962 111422 0.5
76962 114545 0.3333333333333333
76962 115961 0.25
77023 111422 0.5
77023 114545 0.3333333333333333
77023 115961 0.25
77068 98522 1.0
77068 98524 0.5
77079 80968 1.0
77079 85251 0.5
77079 85259 0.3333333333333333
77079 99349 0.25
77079 99350 0.2
77317 78031 1.0
77317 128993 0.5
77317 134696 0.3333333333333333
77317 134697 0.25
77317 134698 0.2
77749 130302 0.125
77749 292302 1.0
77749 292303 0.5
77749 292304 0.3333333333333333
77749 292305 0.25
77749 292306 0.2
77749 292307 0.16666666666666666
77749 298811 0.14285714285714285
77749 298812 0.125
77749 303622 0.1111111111111111
77749 303623 0.1
77749 312732 0.09090909090909091
77749 330781 0.14285714285714285
77749 330782 0.125
77749 333701 0.1111111111111111
77749 339150 0.1
77771 95009 0.3333333333333333
77771 100806 0.25
77771 132674 0.16666666666666666
77771 145966 0.14285714285714285
77771 148977 0.125
77771 152887 0.125
77771 190201 0.09090909090909091
77771 234625 0.09090909090909091
77771 258258 0.07142857142857142
77771 258259 0.08333333333333333
77771 258261 0.058823529411764705
77848 77849 0.25
77848 77850 0.2
77849 77850 0.2
77854 132597 1.0
77854 135425 0.5
77854 168958 0.5
77854 216582 0.3333333333333333
77854 264817 0.3333333333333333
77854 264818 0.25
77854 331492 0.2
77854 331493 0.16666666666666666
77854 338054 0.3333333333333333
77913 77914 1.0
77913 77915 0.5
77913 80566 0.3333333333333333
77913 81779 0.25
77913 81780 0.2
77914 77915 0.5
77914 80566 0.3333333333333333
77914 81779 0.25
77914 81780 0.2
77915 80566 0.3333333333333333
77915 81779 0.25
77915 81780 0.2
77949 205791 1.0
77949 279245 0.5
77949 279861 0.3333333333333333
77949 287884 0.25
77949 301026 0.2
77949 301027 0.16666666666666666
78031 128993 0.5
78031 134696 0.3333333333333333
78031 134697 0.25
78031 134698 0.2
78038 175039 0.3333333333333333
78038 333795 0.25
78038 360765 0.2
78038 360767 0.16666666666666666
78038 360769 0.14285714285714285
78038 403940 0.16666666666666666
78341 79861 0.25
78341 99264 0.5
78341 219914 0.3333333333333333
78341 261891 0.25
78341 278115 0.2
78341 289911 0.16666666666666666
78341 328375 0.125
78341 367308 0.1111111111111111
78341 408445 0.1111111111111111
78341 409990 0.1
78414 84320 1.0
78414 107787 0.5
78414 112462 0.3333333333333333
78414 132940 0.25
78414 168796 0.2
78414 198790 0.125
78783 268567 0.3333333333333333
78783 275720 0.25
78783 341596 0.2
78783 341597 0.16666666666666666
78783 343852 0.14285714285714285
78789 145137 0.5
78789 145138 0.3333333333333333
78789 147791 0.25
78789 152195 0.2
79041 185539 0.2
79279 82142 0.25
79279 99706 0.16666666666666666
79279 184010 0.16666666666666666
79279 204513 0.14285714285714285
79279 204514 0.125
79279 204516 0.1111111111111111
79279 204519 0.1
79279 204521 0.09090909090909091
79279 204779 0.05263157894736842
79279 211090 0.07692307692307693
79279 257355 0.07142857142857142
79279 257356 0.06666666666666667
79279 257367 0.0625
79279 257368 0.058823529411764705
79279 257369 0.05555555555555555
79279 257370 0.05263157894736842
79279 257371 0.05
79279 257372 0.047619047619047616
79279 257373 0.045454545454545456
79279 257374 0.043478260869565216
79279 257375 0.041666666666666664
79279 257376 0.04
79279 266057 0.038461538461538464
79279 268459 0.037037037037037035
79279 271527 0.03571428571428571
79279 277682 0.034482758620689655
79380 99564 0.2
79380 103937 0.16666666666666666
79380 127130 0.14285714285714285
79380 131395 0.125
79380 131396 0.1111111111111111
79556 79557 0.5
79558 131344 1.0
79558 131345 0.5
79558 165559 0.3333333333333333
79558 165560 0.25
79558 180339 0.2
79595 79596 0.25
79595 79597 0.2
79595 79598 0.16666666666666666
79595 83062 0.14285714285714285
79596 79597 0.2
79596 79598 0.16666666666666666
79596 83062 0.14285714285714285
79597 79598 0.16666666666666666
79597 83062 0.14285714285714285
79598 83062 0.14285714285714285
79600 82506 1.0
79600 83922 0.5
79600 118769 0.3333333333333333
79600 197243 0.25
79600 216294 0.16666666666666666
79600 284860 0.16666666666666666
79600 301772 0.14285714285714285
79600 308807 0.125
79614 174635 1.0
79614 370901 0.5
79650 130138 0.2
79650 142201 0.25
79650 199960 0.2
79650 239264 0.16666666666666666
79650 266090 0.14285714285714285
79681 170745 1.0
79681 241558 0.5
79681 241559 0.3333333333333333
79681 338618 0.25
79681 381145 0.25
79809 92589 1.0
79809 229036 0.5
79809 274923 0.3333333333333333
79809 276270 0.25
79809 276271 0.2
79809 346660 0.25
79809 346661 0.2
79818 82892 0.2
79818 83035 0.16666666666666666
79861 99264 0.5
79861 219914 0.3333333333333333
79861 261891 0.25
79861 278115 0.2
79861 289911 0.16666666666666666
79861 328375 0.125
79861 367308 0.1111111111111111
79861 408445 0.1111111111111111
79861 409990 0.1
80451 91103 0.25
80451 114269 0.3333333333333333
80451 183684 0.14285714285714285
80451 220621 0.5
80451 258267 0.125
80451 265381 0.25
80451 283205 0.14285714285714285
80451 301852 0.25
80451 302496 0.16666666666666666
80566 81779 0.25
80566 81780 0.2
80628 230026 0.5
80628 243329 0.3333333333333333
80628 384695 0.25
80704 90327 1.0
80704 103112 0.5
80704 152684 0.3333333333333333
80704 157694 0.5
80704 292413 0.25
80704 338596 0.2
80704 381125 0.16666666666666666
80944 141188 0.5
80944 215239 0.3333333333333333
80944 231319 0.5
80944 231320 0.3333333333333333
80944 231321 0.25
80944 241206 0.25
80968 85251 0.5
80968 85259 0.3333333333333333
80968 99349 0.25
80968 99350 0.2
81348 305238 1.0
81348 306379 0.5
81348 306380 0.3333333333333333
81348 306381 0.25
81348 306382 0.2
81500 89407 1.0
81500 92649 0.5
81500 92650 0.3333333333333333
81500 92651 0.25
81500 95192 0.2
81640 155834 1.0
81640 235541 1.0
81640 361686 0.5
81640 361687 0.3333333333333333
81640 361688 0.2
81640 371054 0.2
81640 371055 0.16666666666666666
81640 382475 0.14285714285714285
81640 382476 0.125
81739 187320 0.5
81739 290489 1.0
81739 290490 0.5
81739 297659 0.3333333333333333
81739 304214 0.25
81739 311599 0.2
81739 314101 0.16666666666666666
81739 317331 0.14285714285714285
81779 81780 0.2
82142 99706 0.16666666666666666
82142 184010 0.16666666666666666
82142 204513 0.14285714285714285
82142 204514 0.125
82142 204516 0.1111111111111111
82142 204519 0.1
82142 204521 0.09090909090909091
82142 204779 0.05263157894736842
82142 211090 0.07692307692307693
82142 257355 0.07142857142857142
82142 257356 0.06666666666666667
82142 257367 0.0625
82142 257368 0.058823529411764705
82142 257369 0.05555555555555555
82142 257370 0.05263157894736842
82142 257371 0.05
82142 257372 0.047619047619047616
82142 257373 0.045454545454545456
82142 257374 0.043478260869565216
82142 257375 0.041666666666666664
82142 257376 0.04
82142 266057 0.038461538461538464
82142 268459 0.037037037037037035
82142 271527 0.03571428571428571
82142 277682 0.034482758620689655
82252 300033 0.3333333333333333
82252 407093 1.0
82252 407094 0.5
82252 414784 0.3333333333333333
82506 83922 0.5
82506 118769 0.3333333333333333
82506 197243 0.25
82506 216294 0.16666666666666666
82506 233987 0.5
82506 284860 0.16666666666666666
82506 301772 0.14285714285714285
82506 308807 0.125
82507 134537 0.25
82507 233647 0.2
82507 314282 0.2
82507 323900 0.16666666666666666
82507 344944 0.14285714285714285
82507 364985 0.125
82507 364986 0.1111111111111111
82892 83035 0.16666666666666666
83025 100066 0.14285714285714285
83025 101604 0.125
83025 141749 0.1111111111111111
83025 177994 0.1
83025 210674 0.09090909090909091
83025 228059 0.08333333333333333
83025 238781 0.07692307692307693
83306 179449 0.14285714285714285
83362 141386 0.25
83362 336939 1.0
83557 94353 1.0
83557 241139 0.5
83557 299691 0.3333333333333333
83557 299692 0.25
83557 299693 0.2
83922 118769 0.3333333333333333
83922 197243 0.25
83922 216294 0.16666666666666666
83922 284860 0.16666666666666666
83922 301772 0.14285714285714285
83922 308807 0.125
83993 87459 1.0
83993 90707 0.5
83993 107037 0.25
83993 123898 0.5
84127 329042 1.0
84127 329043 0.5
84127 343782 0.3333333333333333
84127 350188 0.25
84127 353365 0.2
84320 107787 0.5
84320 112462 0.3333333333333333
84320 126522 0.5
84320 132940 0.25
84320 136318 0.3333333333333333
84320 171477 0.25
84320 198790 0.125
84916 112454 1.0
84916 307179 1.0
84916 308724 0.5
84916 316532 0.5
84916 373622 0.3333333333333333
84916 388344 0.3333333333333333
84916 388345 0.25
84916 388346 0.2
84995 292241 1.0
84995 295248 1.0
84995 305064 0.3333333333333333
84995 305065 0.25
84995 305066 0.3333333333333333
84995 305067 0.14285714285714285
84995 307413 0.3333333333333333
84995 385818 0.3333333333333333
84995 392966 0.25
84995 392970 0.5
84995 392971 0.25
85042 190153 0.5
85042 190155 0.25
85042 295584 0.14285714285714285
85042 328072 0.2
85042 350751 0.16666666666666666
85042 423736 0.14285714285714285
85251 85259 0.3333333333333333
85251 99349 0.25
85251 99350 0.2
85259 99349 0.25
85259 99350 0.2
85318 140335 1.0
85318 252084 0.25
85318 368898 0.3333333333333333
85318 398386 0.25
85350 98523 0.5
85350 323661 1.0
85350 364728 0.5
85350 384386 0.3333333333333333
85350 384387 0.25
85350 401958 0.2
85675 87901 1.0
85675 133435 0.5
85675 279092 0.3333333333333333
85675 307583 0.3333333333333333
85675 327561 0.25
85675 327562 0.25
85675 369879 0.2
85675 382720 0.3333333333333333
85675 382722 0.25
85675 382723 0.2
85675 382724 0.16666666666666666
85886 205022 1.0
85886 360265 0.5
85886 360266 0.3333333333333333
85886 360268 0.25
85886 360269 0.5
85895 85896 0.1111111111111111
85895 85898 0.1
85895 85899 0.09090909090909091
85895 85900 0.08333333333333333
85895 85901 0.07692307692307693
85895 85902 0.07142857142857142
85895 95894 0.06666666666666667
85896 85898 0.1
85896 85899 0.09090909090909091
85896 85900 0.08333333333333333
85896 85901 0.07692307692307693
85896 85902 0.07142857142857142
85896 95894 0.06666666666666667
85898 85899 0.09090909090909091
85898 85900 0.08333333333333333
85898 85901 0.07692307692307693
85898 85902 0.07142857142857142
85898 95894 0.06666666666666667
85899 85900 0.08333333333333333
85899 85901 0.07692307692307693
85899 85902 0.07142857142857142
85899 95894 0.06666666666666667
85900 85901 0.07692307692307693
85900 85902 0.07142857142857142
85900 95894 0.06666666666666667
85901 85902 0.07142857142857142
85901 95894 0.06666666666666667
85902 95894 0.06666666666666667
85982 196113 1.0
85982 246934 0.5
85982 368558 0.3333333333333333
85982 368560 0.25
85982 386002 0.2
85982 389141 0.25
85982 389142 0.2
85997 155210 0.5
85997 174975 0.3333333333333333
85997 216851 0.5
85997 240304 0.3333333333333333
85997 351034 0.16666666666666666
85997 379095 0.16666666666666666
86182 90268 0.5
86182 97630 0.3333333333333333
86182 128655 0.25
86182 190583 0.2
86182 193659 0.16666666666666666
86182 237209 0.14285714285714285
86182 259341 0.125
86182 261488 0.1111111111111111
86182 261489 0.1
86182 261490 0.09090909090909091
86182 261491 0.08333333333333333
86182 261492 0.07692307692307693
86182 261493 0.07142857142857142
86182 261494 0.06666666666666667
86189 90161 0.3333333333333333
86189 120119 0.25
86189 131346 0.2
86189 183579 0.16666666666666666
86189 243601 0.14285714285714285
86189 247152 0.125
86354 86355 0.5
86354 86356 0.3333333333333333
86354 86357 0.25
86354 86358 0.2
86354 86359 0.16666666666666666
86354 93485 0.14285714285714285
86355 86356 0.3333333333333333
86355 86357 0.25
86355 86358 0.2
86355 86359 0.16666666666666666
86355 93485 0.14285714285714285
86356 86357 0.25
86356 86358 0.2
86356 86359 0.16666666666666666
86356 93485 0.14285714285714285
86357 86358 0.2
86357 86359 0.16666666666666666
86357 93485 0.14285714285714285
86358 86359 0.16666666666666666
86358 93485 0.14285714285714285
86359 93485 0.14285714285714285
86368 255045 0.16666666666666666
86368 321923 0.3333333333333333
86368 362762 0.5
86711 207156 0.3333333333333333
86711 208705 0.3333333333333333
86711 215625 0.2
86711 215626 0.16666666666666666
86711 241330 0.16666666666666666
86711 353955 0.14285714285714285
86711 361839 0.125
86711 361840 0.1111111111111111
86711 361841 0.1
86711 372830 0.09090909090909091
86711 372831 0.08333333333333333
86711 372832 0.07692307692307693
86711 372833 0.07142857142857142
86711 400225 0.06666666666666667
86836 92569 0.2
86836 232324 0.16666666666666666
86836 274774 0.16666666666666666
86836 319977 0.14285714285714285
86836 319978 0.125
86836 319979 0.1111111111111111
86836 319980 0.1
86968 90766 1.0
86968 210014 0.5
86968 366129 0.5
86968 366130 0.3333333333333333
86968 366132 0.25
86968 379806 0.3333333333333333
86968 406755 0.3333333333333333
86968 406757 0.25
87032 291231 1.0
87032 325415 0.5
87032 364111 0.3333333333333333
87032 364112 0.25
87032 386361 0.5
87032 394815 0.3333333333333333
87032 398376 0.2
87113 88737 1.0
87113 137740 0.5
87113 164340 0.3333333333333333
87113 256979 0.25
87113 256980 0.2
87113 256981 0.16666666666666666
87152 176730 1.0
87152 370070 0.5
87152 378114 0.3333333333333333
87152 378115 0.25
87152 378116 0.2
87457 140696 1.0
87457 154366 0.5
87457 256166 0.3333333333333333
87457 256167 0.25
87457 256168 0.2
87457 261780 0.16666666666666666
87459 90707 0.5
87459 107037 0.25
87459 117816 0.5
87459 117817 0.3333333333333333
87459 123898 0.5
87754 87756 1.0
87754 355635 0.25
87754 355636 0.2
87754 398885 0.3333333333333333
87756 340444 1.0
87756 340445 0.5
87756 355635 0.25
87756 355636 0.2
87756 375116 0.5
87756 375117 0.3333333333333333
87756 398885 0.3333333333333333
87901 279092 0.3333333333333333
87901 327562 0.25
87997 151571 0.2
87997 156549 0.3333333333333333
88333 97609 0.25
88333 102479 0.14285714285714285
88333 140756 0.16666666666666666
88333 153844 0.125
88333 175566 1.0
88333 204779 0.05263157894736842
88333 223710 0.1
88333 258040 0.1
88333 258041 0.09090909090909091
88333 258042 0.08333333333333333
88333 267274 0.07692307692307693
88333 268321 0.07142857142857142
88333 268322 0.06666666666666667
88333 277756 0.05555555555555555
88333 277757 0.05
88333 277764 0.05555555555555555
88335 88336 1.0
88335 88337 0.5
88335 89403 0.3333333333333333
88336 88337 0.5
88336 89403 0.3333333333333333
88337 89403 0.3333333333333333
88516 98358 1.0
88516 223527 0.25
88516 406607 0.3333333333333333
88535 238656 0.5
88575 213468 1.0
88575 255922 0.5
88575 255923 0.3333333333333333
88575 255924 0.25
88575 278022 0.2
88698 88699 0.3333333333333333
88698 88700 0.25
88698 88701 0.2
88699 88700 0.25
88699 88701 0.2
88700 88701 0.2
88737 137740 0.5
88737 164340 0.3333333333333333
88737 256979 0.25
88737 256980 0.2
88737 256981 0.16666666666666666
88957 91814 0.3333333333333333
88957 100921 0.25
88957 206913 0.2
88957 212785 0.16666666666666666
88957 227492 0.14285714285714285
88988 95007 0.25
88988 116219 1.0
88988 130302 0.125
88988 135580 0.5
88988 202070 0.2
88988 250425 0.14285714285714285
88988 259597 0.14285714285714285
88988 296961 0.3333333333333333
88988 296962 0.2
88988 296963 0.2
88988 296964 0.16666666666666666
88988 296965 0.14285714285714285
88988 305126 0.125
89116 148869 0.3333333333333333
89116 175888 0.5
89116 210289 0.3333333333333333
89116 212680 0.25
89116 212681 0.2
89116 213709 0.16666666666666666
89116 213710 0.14285714285714285
89182 266463 1.0
89182 266464 0.5
89182 266465 0.3333333333333333
89182 281301 0.25
89182 281302 0.2
89182 285072 0.16666666666666666
89182 285073 0.14285714285714285
89374 90923 0.3333333333333333
89374 102573 0.25
89374 134154 0.2
89374 191916 0.16666666666666666
89374 231554 0.1111111111111111
89374 231556 0.09090909090909091
89374 231557 0.08333333333333333
89374 242792 0.1
89390 252325 1.0
89390 326454 0.5
89390 326455 0.3333333333333333
89390 338097 0.25
89390 338105 0.2
89390 338106 0.16666666666666666
89390 338107 0.14285714285714285
89390 338108 0.125
89390 355877 0.1111111111111111
89403 101929 1.0
89403 116663 0.5
89407 92649 0.5
89407 92650 0.3333333333333333
89407 92651 0.25
89407 95192 0.2
89407 113230 1.0
89456 101931 0.5
89456 135254 0.25
89456 183384 0.14285714285714285
89456 191737 0.25
89456 196880 0.3333333333333333
89456 196881 0.16666666666666666
89830 223330 0.5
89887 133876 0.5
89887 171376 0.3333333333333333
89887 183572 0.25
89887 183573 0.2
89887 183574 0.16666666666666666
89887 187203 0.14285714285714285
90161 120119 0.25
90161 131346 0.2
90161 183579 0.16666666666666666
90161 243601 0.14285714285714285
90161 247152 0.125
90179 113517 1.0
90179 186963 0.5
90179 256898 1.0
90179 390061 1.0
90268 97630 0.3333333333333333
90268 128655 0.25
90268 190583 0.2
90268 193659 0.16666666666666666
90268 237209 0.14285714285714285
90268 259341 0.125
90268 261488 0.1111111111111111
90268 261489 0.1
90268 261490 0.09090909090909091
90268 261491 0.08333333333333333
90268 261492 0.07692307692307693
90268 261493 0.07142857142857142
90268 261494 0.06666666666666667
90270 334391 1.0
90270 385946 0.5
90296 183437 0.5
90296 183442 0.25
90296 381232 0.25
90327 103112 0.5
90327 152684 0.3333333333333333
90327 292413 0.25
90327 338596 0.2
90327 381124 0.3333333333333333
90327 381125 0.16666666666666666
90327 381127 0.25
90327 381129 0.2
90341 108348 1.0
90341 294555 0.5
90341 294556 0.3333333333333333
90341 294557 0.25
90341 294558 0.2
90341 302041 0.16666666666666666
90341 312768 0.14285714285714285
90341 312769 0.125
90342 189392 1.0
90342 189393 0.5
90342 190927 0.3333333333333333
90342 200214 0.25
90342 381459 0.2
90342 414298 0.16666666666666666
90342 414516 0.14285714285714285
90342 414517 0.125
90342 414518 0.1111111111111111
90342 414519 0.1
90342 414520 0.09090909090909091
90707 107037 0.25
90766 210014 0.5
90766 366129 0.5
90766 366130 0.3333333333333333
90766 366132 0.25
90766 379806 0.3333333333333333
90766 406755 0.3333333333333333
90766 406757 0.25
90855 93840 1.0
90855 210343 0.5
90855 327321 0.3333333333333333
90855 327322 0.25
90855 327323 0.2
90855 352495 0.16666666666666666
90855 358823 1.0
90855 382622 1.0
90858 170326 0.5
90858 205391 0.25
90858 293610 0.5
90858 293611 0.3333333333333333
90858 303149 0.25
90858 303151 0.2
90858 303153 0.16666666666666666
90891 215648 0.3333333333333333
90891 215649 0.25
90891 216893 0.2
90898 90899 1.0
90898 93398 0.5
90898 96468 0.3333333333333333
90898 96469 0.25
90898 96522 0.2
90899 93398 0.5
90899 96468 0.3333333333333333
90899 96469 0.25
90899 96522 0.2
90923 102573 0.25
90923 134154 0.2
90923 191916 0.16666666666666666
90923 231552 0.3333333333333333
90923 231553 0.25
90923 231554 0.1111111111111111
90923 231555 0.2
90923 231556 0.09090909090909091
90923 231557 0.08333333333333333
90923 233420 0.14285714285714285
90923 237472 0.1111111111111111
90923 237474 0.09090909090909091
90923 242791 0.125
90923 242792 0.1
90923 242793 0.1111111111111111
90923 242794 0.1
91032 119055 0.5
91032 119056 0.3333333333333333
91091 93451 0.5
91091 93452 0.3333333333333333
91091 93453 0.25
91091 93454 0.2
91091 93455 0.16666666666666666
91103 114269 0.3333333333333333
91103 123988 0.3333333333333333
91103 124848 0.25
91103 157943 0.2
91103 183684 0.14285714285714285
91103 220621 0.5
91103 258267 0.125
91103 265381 0.25
91103 283205 0.14285714285714285
91103 301852 0.25
91103 302496 0.16666666666666666
91103 315612 0.14285714285714285
91109 156826 0.3333333333333333
91210 187320 0.5
91210 244751 0.5
91210 370684 0.3333333333333333
91210 370685 0.25
91210 370686 0.2
91278 101931 0.5
91278 107357 0.5
91278 135254 0.25
91278 168796 0.2
91278 183383 0.2
91278 183384 0.14285714285714285
91278 190398 1.0
91278 221578 1.0
91278 227963 0.3333333333333333
91598 92600 0.3333333333333333
91598 273871 0.5
91649 97987 0.25
91649 97988 0.2
91649 97990 0.16666666666666666
91649 97992 0.14285714285714285
91649 97993 0.125
91649 97994 0.1111111111111111
91649 97995 0.1
91649 100729 0.09090909090909091
91649 102097 0.08333333333333333
91814 100921 0.25
91814 206913 0.2
91814 212785 0.16666666666666666
91814 227492 0.14285714285714285
92105 113722 0.5
92105 295915 0.3333333333333333
92105 411473 0.5
92105 411474 0.2
92299 116577 1.0
92299 117875 0.5
92299 213790 0.25
92299 352762 0.25
92299 368256 0.2
92299 377741 0.16666666666666666
92306 196409 1.0
92306 210383 0.5
92306 210384 0.3333333333333333
92306 210385 0.25
92306 210386 0.2
92306 222601 0.16666666666666666
92306 224954 0.14285714285714285
92540 128402 0.5
92540 165328 0.3333333333333333
92540 183684 0.14285714285714285
92540 203836 0.2
92540 208786 0.16666666666666666
92540 297716 0.14285714285714285
92548 148869 0.3333333333333333
92548 227827 0.3333333333333333
92548 282025 0.3333333333333333
92589 229036 0.5
92589 274923 0.3333333333333333
92589 276270 0.25
92589 276271 0.2
92589 346660 0.25
92589 346661 0.2
92600 142357 0.25
92600 238767 0.25
92600 273871 0.5
92620 142237 0.3333333333333333
92620 205669 0.25
92620 320943 0.2
92620 361733 0.16666666666666666
92620 361734 0.14285714285714285
92620 361735 0.125
92649 92650 0.3333333333333333
92649 92651 0.25
92649 95192 0.2
92650 92651 0.25
92650 95192 0.2
92651 95192 0.2
92677 101470 0.16666666666666666
92677 129206 0.3333333333333333
92677 150657 0.25
92677 157244 0.2
92938 181644 1.0
92938 371354 1.0
92938 390648 0.5
93067 222172 1.0
93067 225505 0.5
93067 225506 0.3333333333333333
93067 225507 0.25
93067 225508 0.2
93128 93130 0.3333333333333333
93128 123063 0.25
93128 269712 0.2
93128 289547 0.16666666666666666
93128 289548 0.14285714285714285
93128 289549 0.125
93128 293130 0.1111111111111111
93128 293131 0.1
93128 293132 0.09090909090909091
93128 293133 0.08333333333333333
93128 293134 0.07692307692307693
93128 317531 0.07142857142857142
93130 123063 0.25
93130 269712 0.2
93130 289547 0.16666666666666666
93130 289548 0.14285714285714285
93130 289549 0.125
93130 293130 0.1111111111111111
93130 293131 0.1
93130 293132 0.09090909090909091
93130 293133 0.08333333333333333
93130 293134 0.07692307692307693
93130 317531 0.07142857142857142
93203 183461 0.5
93203 284343 0.25
93203 404900 0.3333333333333333
93203 404901 0.25
93203 425172 0.2
93398 96468 0.3333333333333333
93398 96469 0.25
93398 96522 0.2
93451 93452 0.3333333333333333
93451 93453 0.25
93451 93454 0.2
93451 93455 0.16666666666666666
93452 93453 0.25
93452 93454 0.2
93452 93455 0.16666666666666666
93453 93454 0.2
93453 93455 0.16666666666666666
93454 93455 0.16666666666666666
93483 102238 0.5
93483 128759 0.5
93483 133506 0.3333333333333333
93483 134180 0.25
93483 174124 0.2
93483 214419 0.16666666666666666
93483 269031 0.16666666666666666
93483 284953 0.125
93483 309553 0.1111111111111111
93483 316027 0.1111111111111111
93483 335198 0.09090909090909091
93483 336922 0.08333333333333333
93483 373458 0.08333333333333333
93840 210343 0.5
93840 327321 0.3333333333333333
93840 327322 0.25
93840 327323 0.2
93840 352495 0.16666666666666666
93920 127642 0.3333333333333333
93920 132439 0.25
93920 199809 0.2
93920 199850 0.16666666666666666
93920 359090 0.14285714285714285
93920 359091 0.125
94068 134778 0.3333333333333333
94068 167900 0.25
94068 300290 0.25
94068 336471 0.2
94068 336472 0.16666666666666666
94353 241139 0.5
94353 299691 0.3333333333333333
94353 299692 0.25
94353 299693 0.2
94457 96106 0.3333333333333333
94457 217380 0.25
94457 243007 0.25
94457 247402 0.2
94457 251306 0.16666666666666666
94457 307923 0.14285714285714285
94457 313151 0.125
94457 367686 0.1111111111111111
94457 367687 0.1
94457 367688 0.09090909090909091
94457 388312 0.08333333333333333
94457 396547 0.07692307692307693
94457 396548 0.07142857142857142
94457 404572 0.06666666666666667
94457 404573 0.0625
94457 407478 0.058823529411764705
94457 407479 0.05555555555555555
94457 407480 0.05263157894736842
94457 409722 0.05
94457 409723 0.047619047619047616
94457 409724 0.045454545454545456
94457 409725 0.043478260869565216
94457 409726 0.041666666666666664
94577 217823 0.25
94577 277464 0.25
94577 333030 0.5
94645 147307 0.25
94645 151191 0.2
94645 184505 0.16666666666666666
94645 238987 0.14285714285714285
94645 257954 0.125
94645 257955 0.1111111111111111
94645 257956 0.1
94645 257957 0.09090909090909091
94645 257958 0.08333333333333333
94645 257959 0.07692307692307693
94645 257960 0.07142857142857142
94645 257961 0.06666666666666667
94645 259433 0.0625
94645 259434 0.058823529411764705
94655 97387 1.0
94655 219773 0.5
94805 131269 0.2
94805 134087 0.16666666666666666
94805 134088 0.14285714285714285
94805 134089 0.125
94805 134090 0.1111111111111111
94968 367181 0.25
94968 367182 0.2
94968 367183 0.16666666666666666
94968 367184 0.14285714285714285
94968 367185 0.125
94968 367186 0.1111111111111111
94968 402242 0.1
95007 130302 0.125
95007 202070 0.2
95007 250425 0.14285714285714285
95007 259597 0.14285714285714285
95009 100806 0.25
95009 132674 0.16666666666666666
95009 145966 0.14285714285714285
95009 148977 0.125
95009 152887 0.125
95009 190201 0.09090909090909091
95009 234625 0.09090909090909091
95009 258258 0.07142857142857142
95009 258259 0.08333333333333333
95009 258261 0.058823529411764705
95095 272060 1.0
95095 278425 0.5
95095 383789 0.3333333333333333
95095 391923 0.25
95095 399048 0.2
95110 238660 1.0
95110 238661 0.5
95110 238662 0.3333333333333333
95110 241469 0.25
95110 254370 0.2
95461 97867 1.0
95461 126876 0.5
95461 130528 0.3333333333333333
95461 130529 0.25
95461 135711 0.2
95461 143511 0.16666666666666666
95537 268855 0.3333333333333333
95537 340483 0.5
95537 352159 0.3333333333333333
95781 253501 1.0
95781 294825 1.0
95781 297208 1.0
95781 297209 0.5
95781 299325 0.5
95781 299326 0.3333333333333333
95781 302860 0.3333333333333333
95781 306344 0.3333333333333333
95781 306345 0.3333333333333333
95791 95989 0.2
95855 110541 1.0
95855 119924 0.5
95855 172375 0.5
95855 305242 0.3333333333333333
95989 195613 0.5
96106 217380 0.25
96106 243007 0.25
96106 247402 0.2
96106 251306 0.16666666666666666
96106 307923 0.14285714285714285
96106 313151 0.125
96106 367686 0.1111111111111111
96106 367687 0.1
96106 367688 0.09090909090909091
96106 388312 0.08333333333333333
96106 396547 0.07692307692307693
96106 396548 0.07142857142857142
96106 404572 0.06666666666666667
96106 404573 0.0625
96106 407478 0.058823529411764705
96106 407479 0.05555555555555555
96106 407480 0.05263157894736842
96106 409722 0.05
96106 409723 0.047619047619047616
96106 409724 0.045454545454545456
96106 409725 0.043478260869565216
96106 409726 0.041666666666666664
96468 96469 0.25
96468 96522 0.2
96469 96522 0.2
96624 96625 1.0
96624 96626 0.5
96624 96627 0.3333333333333333
96624 96628 0.25
96624 96629 0.16666666666666666
96624 105004 0.16666666666666666
96624 105005 0.14285714285714285
96625 96626 0.5
96625 96627 0.3333333333333333
96625 96628 0.25
96625 96629 0.16666666666666666
96625 105004 0.16666666666666666
96625 105005 0.14285714285714285
96626 96627 0.3333333333333333
96626 96628 0.25
96626 96629 0.16666666666666666
96626 105004 0.16666666666666666
96626 105005 0.14285714285714285
96627 96628 0.25
96627 96629 0.16666666666666666
96627 105004 0.16666666666666666
96627 105005 0.14285714285714285
96628 96629 0.16666666666666666
96628 105004 0.16666666666666666
96628 105005 0.14285714285714285
96629 105004 0.16666666666666666
96629 105005 0.14285714285714285
96680 225063 1.0
